image_path,label,source_dataset,split
dataset/dr_unified_v2/dr_unified_v2/train/0/14582_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/7574_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/20215_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/4762_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/4281_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/29331_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/29334_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/4248_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/5473_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/801_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/14644_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/16485_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/29157_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/27603_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2922_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/39462_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/3697_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/13625_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/22188_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/19432_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/1692_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/33675_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/25606_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/1371_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/21021_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/44257_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/16688_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/8250_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/c58e5c0c5b33.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/31514_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/39712_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/30319_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/34942_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/6284_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/8953_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/18695_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/30633_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/39238_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/33413_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/42925_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/22210_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/38628_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/31223_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/41041_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2389_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/7377_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/5248_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/42251_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/32286_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/19766_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/35347_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/37026_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/7129_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/38302_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/25672_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/43320_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/44087_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/43146_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/17251_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/25414_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/37240_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/30381_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/9130_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/9640_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/9689_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/41227_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/11119_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/36088_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2287_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/31149_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2764_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/15171_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/34630_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/3327_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/15254_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/5658_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/19209_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/3141_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/12642_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/17076_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/4080_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/15317_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/5691_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/38091_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/33226_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/5372_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/36403_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/GF-f4ea2a2cfbb9.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/24020_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/9131_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/44086_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/17067_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/40853_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/11118_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/GF-224c14366e11.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/33821_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/5975_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/36129_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/17584_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/22944_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/35120_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/35346_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2388_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/41040_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/27512_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/5249_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/7128_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/7141_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/25673_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/6bb30ec3231a.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/31015_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/43321_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/39258_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/20843_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2849_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/19550_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/40288_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/36918_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/3140_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/40581_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/4081_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/40062_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/17856_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/21433_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/5144_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/19208_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/40548_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/21119_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/24811_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/38090_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2078_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/1047_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/15062_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/36089_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/19882_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/42856_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/31824_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/31148_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/7970_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/GF-976082127e2a.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/33229_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/15548_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/34406_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/3326_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2552_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/26025_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/43588_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/14777_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/28348_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/5234_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/21743_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/5870_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/11947_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/18669_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/40638_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/28662_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/43918_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/28381_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2521_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/12704_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2308_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/37878_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/5686_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2747_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/7977_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/15312_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/13840_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/15638_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/30529_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/GF-0b64a0a06f9a.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/664_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/34776_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2622_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/34541_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/36773_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/24350_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/36290_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/17317_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/42526_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/33810_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/12618_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/24399_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/17828_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/9706_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/36259_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/GF-fca1a8738b8a.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/36620_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/8736_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/36446_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/10701_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/1488_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/6549_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/19831_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/42317_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/4628_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/23746_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/7231_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/26173_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/31365_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/40421_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/31917_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/31686_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/34727_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/1818_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/7976_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/35788_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/26480_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/13841_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/32649_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/5687_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/37879_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2746_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2414_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/16671_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/26449_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/34589_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/30528_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/665_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/28454_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/36897_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/5528_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/16887_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/11946_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/16417_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2520_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/18668_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/33156_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/21575_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/17910_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/40124_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/31153_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/7007_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/15915_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/6548_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/42121_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/8737_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/19416_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/23093_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/34726_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/bc8c6a778cde.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/1819_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/26952_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/38591_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/34892_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/4629_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/31479_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/31916_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/40420_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/33967_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/17121_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/75_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/33481_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/9530_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/17829_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/GF-493d99f030e2.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/8551_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/36545_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/28986_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/42527_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/12619_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2213_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/43916_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/16324_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/14122_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/30964_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/20548_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/330_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/35546_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/27819_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/13184_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/16916_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/41122_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/29800_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/14223_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/4004_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/29178_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/156_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/37858_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/32199_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/37891_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/11083_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/36112_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/8262_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/35894_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/39074_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/23687_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/27954_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/11531_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/42214_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/24746_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/214_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/3909_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/14913_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/43127_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/30155_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/28658_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/22576_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/6001_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/23871_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/19393_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/1417_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/25160_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/40313_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/26641_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/GF-42af7282349b.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/37069_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/24520_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/16127_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/29949_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/4835_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/8004_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/157_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/13702_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/29387_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/14222_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/20745_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/32366_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/11082_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/41314_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/13228_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/813_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/2212_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/73d40ce06a67.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/27488_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/16325_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/20549_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/22628_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/14044_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/14314_right.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/331_left.jpg,0,unified,train
dataset/dr_unified_v2/dr_unified_v2/train/0/26640_left.jpg,0,unified,train
